title,isbn10,isbn13,vendor_buy,description,purchase_cost,processing_cost,net_buying_cost,url_buy
The Battle for Los Angeles: Racial Ideology and World War II,0826340474,9780826340474,N/A,N/A,N/A,N/A,N/A,N/A
Linear Algebra (Cliffs Quick Review),0822053314,0049086053319,N/A,N/A,N/A,N/A,N/A,N/A
"The Spiritual Churches Of New Orleans: Origins, Beliefs, And Rituals Of An African American",1572331488,9781572331488,N/A,N/A,N/A,N/A,N/A,N/A
Remarkable Banquet Service,1118412036,9781118412039,N/A,N/A,N/A,N/A,N/A,N/A
"Handbook of the Psychology of Religion and Spirituality, Second Edition",1462520537,9781462520534,N/A,N/A,N/A,N/A,N/A,N/A
Are We Free? Psychology and Free Will,0195189639,9780195189636,N/A,N/A,N/A,N/A,N/A,N/A
Shakespeare's Twelfth Night (Cliffs Notes),0822000946,0049086000948,N/A,N/A,N/A,N/A,N/A,N/A
COMPUTER Applications with Microsoft (R)Office 2013: Text with data files CD,0763851868,9780763851866,N/A,N/A,N/A,N/A,N/A,N/A
Buoyancy on the Bayou: Shrimpers Face the Rising Tide of Globalization,0801478332,9780801478338,N/A,N/A,N/A,N/A,N/A,N/A
A Machine that Would Go of Itself: The Constitution in American Culture,141280583X,9781412805834,N/A,N/A,N/A,N/A,N/A,N/A
Hairdressing: The Foundations - The Official Guide to Level 2 (Hairdressing Training Board/Macmillan),0333738667,9780333738665,N/A,N/A,N/A,N/A,N/A,N/A
Panoramas literarios: Espana (World Languages),111183914X,9781111839147,N/A,N/A,N/A,N/A,N/A,N/A
T. S. Eliot's Major Poems and Plays (Cliffs Notes),0822012464,0049086012460,N/A,N/A,N/A,N/A,N/A,N/A
Conquests and Consequences: The American West from Frontier to Region,0882952706,9780882952703,N/A,N/A,N/A,N/A,N/A,N/A
An Introduction to Arizona History and Government (10th Edition),0558745148,9780558745141,N/A,N/A,N/A,N/A,N/A,N/A
To Render Invisible: Jim Crow and Public Life in New South Jacksonville,0813044197,9780813044194,N/A,N/A,N/A,N/A,N/A,N/A
Death Valley National Park: A History (America's National Parks),0874179254,9780874179255,N/A,N/A,N/A,N/A,N/A,N/A
Thinking Arabic Translation: A Course in Translation Method: Arabic to English (Thinking Translation),0415705630,9780415705639,N/A,N/A,N/A,N/A,N/A,N/A
"Body Image: Understanding Body Dissatisfaction in Men, Women and Children",1138928887,9781138928886,N/A,N/A,N/A,N/A,N/A,N/A
Stuyvesant Bound: An Essay on Loss Across Time (Early American Studies),0812245032,9780812245035,N/A,N/A,N/A,N/A,N/A,N/A
Religious Perspectives on Business Ethics: An Anthology (Religion and Business Ethics),0742550117,9780742550117,N/A,N/A,N/A,N/A,N/A,N/A
Measure for Measure (Cliffs Notes),0822000490,0049086000498,N/A,N/A,N/A,N/A,N/A,N/A
"Learning Chinese: A Foundation Course in Mandarin, Elementary Level",0300141173,9780300141177,N/A,N/A,N/A,N/A,N/A,N/A
Hindi: An Essential Grammar (Routledge Essential Grammars),0415356717,9780415356718,N/A,N/A,N/A,N/A,N/A,N/A
"A History Of Missouri: Volume VI, 1953 to 2003",0826215467,9780826215468,N/A,N/A,N/A,N/A,N/A,N/A
CliffsNotes on Shakespeare's Much Ado About Nothing,0822000601,0049086000603,N/A,N/A,N/A,N/A,N/A,N/A
Going Ape: Florida's Battles over Evolution in the Classroom,0813049431,9780813049434,N/A,N/A,N/A,N/A,N/A,N/A
Bradbury's Fahrenheit 451 (Cliffs Notes),0822004585,0049086004588,N/A,N/A,N/A,N/A,N/A,N/A
Verbal Review for Standardized Tests (Cliffs Test Prep),0822020343,0049086020342,N/A,N/A,N/A,N/A,N/A,N/A
To March for Others: The Black Freedom Struggle and the United Farm Workers (Politics and Culture in Modern America),0812245571,9780812245578,N/A,N/A,N/A,N/A,N/A,N/A
The Count of Monte Cristo (Cliffs Notes),0822003260,9780822003267,N/A,N/A,N/A,N/A,N/A,N/A
The Amphibians and Reptiles of Michigan: A Quaternary and Recent Faunal Adventure (Great Lakes Books Series),0814332390,9780814332399,N/A,N/A,N/A,N/A,N/A,N/A
"Guide to Energy Management, Eighth Edition",1498759335,9781498759335,Amazon.com,"Hardcover, ISBN 9781498759335Publisher: Fairmont Press, 2016745 pages. Used - Good, Usually ships in 24 hours, Item may show signs of shelf wear. Pages may include limited notes and highlighting. May not include supplemental or companion materials if applicable. Access codes may or may not work. Connecting readers since 1972. Customer service is our top priority.",78.2,2,80.2,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=qo60hir1ofzbNCK42m89wOehIfE_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1498759335%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=qq2c7V7llfBpZll.TVM9
"Reading Old English: A Primer and First Reader, Revised Edition",1933202742,9781933202747,N/A,N/A,N/A,N/A,N/A,N/A
Basic Polish: A Grammar and Workbook (Grammar Workbooks),0415726018,9780415726016,N/A,N/A,N/A,N/A,N/A,N/A
"The Elements of International English Style: A Guide to Writing Correspondence, Reports, Technical Documents, and Internet Pages for a Global Audience",076561572X,9780765615725,N/A,N/A,N/A,N/A,N/A,N/A
Police Lieutenant(Passbooks) (Career Examination Series),0837328020,9780837328027,N/A,N/A,N/A,N/A,N/A,N/A
Shakespeare's Richard II (Cliffs Notes),0822000687,0785555009066,N/A,N/A,N/A,N/A,N/A,N/A
"Computer Networks: Protocols, Standards and Interface (2nd Edition)",0131756052,9780131756052,N/A,N/A,N/A,N/A,N/A,N/A
The 4th North Carolina Cavalry in the Civil War: A History and Roster,0786429569,9780786429561,N/A,N/A,N/A,N/A,N/A,N/A
How to Ace Your Medical School Interviews: 224 Sample Questions and Answers with Insight on the Interviews and Premed Process,1483651673,9781483651675,N/A,N/A,N/A,N/A,N/A,N/A
Arabiyyat al-Naas (Part Two): An Intermediate Course in Arabic,0415509084,9780415509084,N/A,N/A,N/A,N/A,N/A,N/A
Fundamentals of Magnetism,3540311505,9783540311508,N/A,N/A,N/A,N/A,N/A,N/A
"Workshop Physics Activity Guide, Module 4: Electricity and Magnetism",0471641162,9780471641162,N/A,N/A,N/A,N/A,N/A,N/A
Geotechnical Engineering: A Practical Problem Solving Approach (Eureka),1604270160,9781604270167,N/A,N/A,N/A,N/A,N/A,N/A
Principles of Magnetohydrodynamics: With Applications to Laboratory and Astrophysical Plasmas,0521626072,9780521626071,N/A,N/A,N/A,N/A,N/A,N/A
"The Roman Empire Divided: 400-700 AD (,)",1408249634,9781408249635,N/A,N/A,N/A,N/A,N/A,N/A
"Introduction to Spoken Standard Arabic: A Conversational Course on DVD, Part 2",0300159048,9780300159042,N/A,N/A,N/A,N/A,N/A,N/A
Pipefitters Handbook: Second Expanded Edition,1614273294,9781614273295,N/A,N/A,N/A,N/A,N/A,N/A
Cases in Hospitality and Tourism Management,0131700758,9780131700758,N/A,N/A,N/A,N/A,N/A,N/A
TechOne: Automotive Heating and Air Conditioning,1401839894,9781401839895,N/A,N/A,N/A,N/A,N/A,N/A
Cambridge English Skills Real Listening and Speaking 1 with Answers and Audio CD,0521701988,9780521701983,N/A,N/A,N/A,N/A,N/A,N/A
ETHICS: Top Ten Rules for Paralegals,013119321X,8580000937954,N/A,N/A,N/A,N/A,N/A,N/A
Fluid Power with Applications (6th Edition),0130608998,9780130608994,N/A,N/A,N/A,N/A,N/A,N/A
Frustrated Spin Systems,9814440736,9789814440738,N/A,N/A,N/A,N/A,N/A,N/A
LECTURE NOTES ON ELECTRON CORRELATION AND MAGNETISM (Series in Modern Condensed Matter Physics),9810224745,9789810224745,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to the Theory of Ferromagnetism (International Series of Monographs on Physics),0198508093,9780198508090,N/A,N/A,N/A,N/A,N/A,N/A
"Testing and Balancing HVAC Air and Water Systems, Fifth Edition",1482255677,9781482255676,N/A,N/A,N/A,N/A,N/A,N/A
"Glencoe Physical iScience Modules: Electricity and Magnetism, Grade 8, Student Edition (GLEN SCI: ELECTRICITY/MAGNETIS)",0078617731,9780078617737,N/A,N/A,N/A,N/A,N/A,N/A
Conservation Psychology: Understanding and Promoting Human Care for Nature,1118874609,9781118874608,N/A,N/A,N/A,N/A,N/A,N/A
Mandarin B for the IB Diploma,147182909X,9781471829093,N/A,N/A,N/A,N/A,N/A,N/A
Geometry of Electromagnetic Systems (Monographs in Electrical and Electronic Engineering),019859187X,9780198591870,N/A,N/A,N/A,N/A,N/A,N/A
Refrigeration: A Residential and Light Commercial Text & Lab Book,1418005606,9781418005603,N/A,N/A,N/A,N/A,N/A,N/A
"Heating, Ventilation, and Air Conditioning: A Residential and Light Commercial Text & Lab Book (Heating, Ventilating & Air Conditioning)",1401884725,9781401884727,N/A,N/A,N/A,N/A,N/A,N/A
What's Good on TV?: Understanding Ethics Through Television,1405194766,9781405194761,N/A,N/A,N/A,N/A,N/A,N/A
Magnetic Actuators and Sensors,1118505255,9781118505250,N/A,N/A,N/A,N/A,N/A,N/A
References for III/7 / Literaturverzeichnis für III/7 (Landolt-Börnstein: Numerical Data and Functional Relationships in Science and Technology - New Series) (Volume 7) (English and German Edition),3540065415,9783540065418,N/A,N/A,N/A,N/A,N/A,N/A
HVAC Level 4 Trainee Guide (4th Edition),0133757196,9780133757194,N/A,N/A,N/A,N/A,N/A,N/A
Ideal MHD,1107006252,9781107006256,N/A,N/A,N/A,N/A,N/A,N/A
"Abortion Controversy: 25 Years After Roe vs. Wade, A Reader",0534557643,9780534557645,N/A,N/A,N/A,N/A,N/A,N/A
"Out of Many: A History of the American People, Combined Volume (7th Edition)",0205011926,9780205011926,N/A,N/A,N/A,N/A,N/A,N/A
Ethics: Problems and Principles (Ceraf; 4),0030475279,9780030475276,N/A,N/A,N/A,N/A,N/A,N/A
"Environmental Magnetism, Volume 86: Principles and Applications of Enviromagnetics (International Geophysics)",0122438515,9780122438516,N/A,N/A,N/A,N/A,N/A,N/A
Twentieth Century Ethical Theory,0023180315,9780023180316,N/A,N/A,N/A,N/A,N/A,N/A
Therapy as Social Construction (Inquiries in Social Construction series),0803983034,9780803983038,N/A,N/A,N/A,N/A,N/A,N/A
Social Identity (Key Ideas),0415448492,9780415448499,N/A,N/A,N/A,N/A,N/A,N/A
Black Families at the Crossroads: Challenges and Prospects,0787972223,9780787972226,N/A,N/A,N/A,N/A,N/A,N/A
Taking Sides: Clashing Views in Gender,1259853519,9781259853517,N/A,N/A,N/A,N/A,N/A,N/A
The Science of Social Influence: Advances and Future Progress (Frontiers of Social Psychology),1138006157,9781138006157,N/A,N/A,N/A,N/A,N/A,N/A
Refrigeration and Air Conditioning (McGraw-Hill Series in Mechanical Engineering),0070616191,9780070616196,N/A,N/A,N/A,N/A,N/A,N/A
The Handbook of Mass Media Ethics,0805861920,9780805861921,N/A,N/A,N/A,N/A,N/A,N/A
The Psychology of Behaviour at Work: The Individual in the Organization,1841695041,9781841695044,N/A,N/A,N/A,N/A,N/A,N/A
Seeking the Sakhu: Foundational Writings for an African Psychology,0883782766,9780883782767,N/A,N/A,N/A,N/A,N/A,N/A
Troubleshooting and Servicing Air Conditioning Equipment,0912524561,9780912524566,N/A,N/A,N/A,N/A,N/A,N/A
How Professionals Make Decisions (Expertise: Research and Applications Series),0805844716,9780805844719,N/A,N/A,N/A,N/A,N/A,N/A
Environmental Ethics,1118494725,9781118494721,N/A,N/A,N/A,N/A,N/A,N/A
The New Unconscious (Social Cognition and Social Neuroscience),0195307690,9780195307696,N/A,N/A,N/A,N/A,N/A,N/A
Living German: A Grammar-Based Course,1444153919,9781444153910,N/A,N/A,N/A,N/A,N/A,N/A
Medical Tourism Facilitator's Handbook,1439812837,0001439812837,N/A,N/A,N/A,N/A,N/A,N/A
Social Psychology (Third Edition),0393138488,9780393138481,N/A,N/A,N/A,N/A,N/A,N/A
Hospitality Industry Managerial Accounting with Answer Sheet (AHLEI) (7th Edition) (AHLEI - Hospitality Accounting / Financial Management),0133097293,9780133097290,N/A,N/A,N/A,N/A,N/A,N/A
From the Front Lines: Student Cases in Social Work Ethics (2nd Edition),0205412696,9780205412693,N/A,N/A,N/A,N/A,N/A,N/A
Management of Food and Beverage Operations (AHLEI) (6th Edition),0134201841,9780134201849,N/A,N/A,N/A,N/A,N/A,N/A
Writing Empirical Research Reports: A Basic Guide for Students of the Social and Behavioral Sciences,1884585973,9781884585975,N/A,N/A,N/A,N/A,N/A,N/A
The Fiction of Bioethics (Reflective Bioethics),0415919894,9780415919890,N/A,N/A,N/A,N/A,N/A,N/A
Food Ethics,1285197313,9781285197319,N/A,N/A,N/A,N/A,N/A,N/A
Teach Yourself Catalan Complete Course (Book Only) (TY: Complete Courses),007143027X,0639785416968,N/A,N/A,N/A,N/A,N/A,N/A
"The Severely Disturbed Adolescent: Inpatient, Residential, and Hospital Treatment",0823660702,9780823660704,N/A,N/A,N/A,N/A,N/A,N/A
Securing Paradise: Tourism and Militarism in Hawai’i and the Philippines (Next Wave: New Directions in Women's Studies),0822353709,9780822353706,N/A,N/A,N/A,N/A,N/A,N/A
"Emotional Reason: Deliberation, Motivation, and the Nature of Value (Cambridge Studies in Philosophy)",0521801109,9780521801102,N/A,N/A,N/A,N/A,N/A,N/A
Ethics in the Post-Enron Age,0324191936,9780324191936,N/A,N/A,N/A,N/A,N/A,N/A
Management of Food and Beverage Operations with Answer Sheet (AHLEI) (5th Edition) (AHLEI - Food and Beverage),0133086151,9780133086157,N/A,N/A,N/A,N/A,N/A,N/A
Leadership and Management in the Hospitality Industry,0866123474,9780866123471,N/A,N/A,N/A,N/A,N/A,N/A
Understanding the Arizona Constitution,0816520968,9780816520961,N/A,N/A,N/A,N/A,N/A,N/A
The Social Psychology of Attraction and Romantic Relationships,1137324821,9781137324825,N/A,N/A,N/A,N/A,N/A,N/A
Hospitality Management Accounting,0471092223,9780471092223,N/A,N/A,N/A,N/A,N/A,N/A
States of Delinquency: Race and Science in the Making of California's Juvenile Justice System (American Crossroads),0520271726,9780520271722,N/A,N/A,N/A,N/A,N/A,N/A
"King of the Bowery: Big Tim Sullivan, Tammany Hall, and New York City from the Gilded Age to the Progressive Era (Excelsior Editions)",1438431821,9781438431826,N/A,N/A,N/A,N/A,N/A,N/A
Atomic Frontier Days: Hanford and the American West (Emil and Kathleen Sick Book Series in Western History and Biography),029599097X,9780295990972,N/A,N/A,N/A,N/A,N/A,N/A
"The Colfax Massacre: The Untold Story of Black Power, White Terror, and the Death of Reconstruction",0195393082,9780195393088,N/A,N/A,N/A,N/A,N/A,N/A
The Mormon Question: Polygamy and Constitutional Conflict in Nineteenth-Century America,0807849871,9780807849873,N/A,N/A,N/A,N/A,N/A,N/A
Southern Cross: The Beginnings of the Bible Belt,080784716X,9780807847169,N/A,N/A,N/A,N/A,N/A,N/A
Southern Politics in State and Nation,087049435X,9780870494352,N/A,N/A,N/A,N/A,N/A,N/A
A Reference Grammar of Modern Italian (Routledge Reference Grammars) (Volume 1),0340913398,9780340913390,N/A,N/A,N/A,N/A,N/A,N/A
Cambridge IGCSE English as a Second Language Workbook (Cambridge International IGCSE),1107672023,9781107672024,N/A,N/A,N/A,N/A,N/A,N/A
Brewed in Detroit: Breweries and Beers Since 1830 (Great Lakes Books Series),0814326617,9780814326619,N/A,N/A,N/A,N/A,N/A,N/A
Heat Pump Technology (3rd Edition),0130339652,9780130339652,N/A,N/A,N/A,N/A,N/A,N/A
Congenial Debates on Controversial Questions,0205924255,9780205924257,N/A,N/A,N/A,N/A,N/A,N/A
"Racism, Public Schooling, and the Entrenchment of White Supremacy: A Critical Race Ethnography",1438434685,9781438434681,N/A,N/A,N/A,N/A,N/A,N/A
The Mayor of Casterbridge (Cliffs Notes),0822008165,0049086008166,N/A,N/A,N/A,N/A,N/A,N/A
James' Daisy Miller & Turn of the Screw (Cliffs Notes),0822003554,0785555009639,N/A,N/A,N/A,N/A,N/A,N/A
Spanish Grammar in Context (Languages in Context) (Volume 1),0340958758,9780340958759,N/A,N/A,N/A,N/A,N/A,N/A
Basic Chinese: A Grammar and Workbook (Grammar Workbooks),0415472156,9780415472159,N/A,N/A,N/A,N/A,N/A,N/A
Soul Food Love: Healthy Recipes Inspired by One Hundred Years of Cooking in a Black Family,0804137935,9780804137935,N/A,N/A,N/A,N/A,N/A,N/A
Tourism Information Technology (CABI Tourism Texts),1780641850,9781780641850,N/A,N/A,N/A,N/A,N/A,N/A
Essential German Grammar (Essential Language Grammars),1138785814,9781138785816,N/A,N/A,N/A,N/A,N/A,N/A
Kaplan New York City Specialized High School Admissions Test (Kaplan Test Prep),1609788273,9781609788278,N/A,N/A,N/A,N/A,N/A,N/A
"Tourism: Change, Impacts and Opportunities",0130994006,9780130994004,N/A,N/A,N/A,N/A,N/A,N/A
Deutsch heute (World Languages),1111354820,9781111354824,N/A,N/A,N/A,N/A,N/A,N/A
Virgil's Epic Technique (BCPaperbacks),1853995797,9781853995798,N/A,N/A,N/A,N/A,N/A,N/A
CCNA 1 and 2 Companion Guide and Journal Pack,1587131609,9781587131608,N/A,N/A,N/A,N/A,N/A,N/A
Intermediate Korean: A Grammar and Workbook (Grammar Workbooks),0415774888,9780415774888,N/A,N/A,N/A,N/A,N/A,N/A
Be My Guest Student's Book: English for the Hotel Industry,0521776899,9780521776899,N/A,N/A,N/A,N/A,N/A,N/A
Intermediate Russian: A Grammar and Workbook (Grammar Workbooks),0415698243,9780415698245,N/A,N/A,N/A,N/A,N/A,N/A
Structural Design for Fire Safety,047189060X,8580000964134,N/A,N/A,N/A,N/A,N/A,N/A
Thinking German Translation (Thinking Translation),0415341469,9780415341462,N/A,N/A,N/A,N/A,N/A,N/A
"Spanish Translated Anatomy & Physiology Reference for Beauty and Wellness Professionals, Spiral Bound Version",1111642125,9781111642129,N/A,N/A,N/A,N/A,N/A,N/A
Paint Contractor's Handbook,0070633673,0639785305996,N/A,N/A,N/A,N/A,N/A,N/A
The Deerslayer (Cliffs Notes),0822003872,0785555009684,N/A,N/A,N/A,N/A,N/A,N/A
Maintenance Mechanic(Passbooks) (Passbooks for Career Opportunities),0837313570,9780837313573,N/A,N/A,N/A,N/A,N/A,N/A
Secrets of the COA Exam Study Guide: DANB Test Review for the Certified Orthodontic Assistant Examination,1609716086,9781609716080,N/A,N/A,N/A,N/A,N/A,N/A
Connect 2 Student's Book with Self-study Audio CD,0521737036,9780521737036,N/A,N/A,N/A,N/A,N/A,N/A
Senior Library Clerk(Passbooks) (Career Examination Series C-1930),0837319307,9780837319308,N/A,N/A,N/A,N/A,N/A,N/A
Colloquial Czech: The Complete Course for Beginners,1138950106,9781138950108,N/A,N/A,N/A,N/A,N/A,N/A
Kaplan MCAT Practice Tests (Kaplan Test Prep),1609789482,9781609789480,N/A,N/A,N/A,N/A,N/A,N/A
Building Code Basics: Residential: Based on 2009 International Residential Code,1435400631,9781435400634,N/A,N/A,N/A,N/A,N/A,N/A
Twentieth-Century Building Materials: History and Conservation,1606063251,9781606063255,N/A,N/A,N/A,N/A,N/A,N/A
"ServSafe Manager with Answer Sheet in Spanish, Revised (6th Edition)",0133936759,9780133936759,N/A,N/A,N/A,N/A,N/A,N/A
Ethics Across Cultures with PowerWeb: Ethics,007297902X,9780072979022,N/A,N/A,N/A,N/A,N/A,N/A
"Handbook of Health Economics, Volume 1B",0444504710,9780444504715,N/A,N/A,N/A,N/A,N/A,N/A
Highway Construction and Inspection Fieldbook: Project Construction Management Book,1491747390,9781491747391,N/A,N/A,N/A,N/A,N/A,N/A
RSMeans Illustrated Construction Dictionary,1118133528,9781118133521,N/A,N/A,N/A,N/A,N/A,N/A
Geomatics,013032289X,9780130322890,N/A,N/A,N/A,N/A,N/A,N/A
Machinery's Handbook Made Easy,0831134488,9780831134488,N/A,N/A,N/A,N/A,N/A,N/A
Service Management: An Integrated Approach,027373203X,9780273732037,N/A,N/A,N/A,N/A,N/A,N/A
Welding Level 4 Trainee Guide (5th Edition),013451422X,9780134514222,N/A,N/A,N/A,N/A,N/A,N/A
Austen's Emma (Cliffs Notes),0822004348,9780822004349,N/A,N/A,N/A,N/A,N/A,N/A
Signal Person Trainee Guide (Contren Learning Series),0132154544,9780132154543,N/A,N/A,N/A,N/A,N/A,N/A
"Retooling the U.S. Housing Industry: How It Got Here, Why It's Broken, How To Fix It",1111313822,9781111313821,N/A,N/A,N/A,N/A,N/A,N/A
Homer's The Odyssey (Cliffs Notes),0822009218,9780822009214,N/A,N/A,N/A,N/A,N/A,N/A
Steel Structures: Controlling Behavior Through Design,0471584584,9780471584582,N/A,N/A,N/A,N/A,N/A,N/A
Manual D - Residential Duct Systems,1892765438,9781892765437,N/A,N/A,N/A,N/A,N/A,N/A
"Construction Planning, Programming and Control",1405183802,8601200487558,N/A,N/A,N/A,N/A,N/A,N/A
New Labor in New York: Precarious Workers and the Future of the Labor Movement,0801479371,9780801479373,N/A,N/A,N/A,N/A,N/A,N/A
Beowulf (Cliffs Notes),0822002280,9780822002284,N/A,N/A,N/A,N/A,N/A,N/A
Classic and Contemporary Readings in Social Psychology (3rd Edition),0130873667,9780130873668,N/A,N/A,N/A,N/A,N/A,N/A
The Routledge Intermediate Dutch Reader (Routledge Modern Language Readers),0415550084,9780415550086,N/A,N/A,N/A,N/A,N/A,N/A
Masonry Level 2 Trainee Guide (4th Edition),013377970X,9780133779707,N/A,N/A,N/A,N/A,N/A,N/A
"Facility Piping Systems Handbook: For Industrial, Commercial, and Healthcare Facilities",0071597212,9780071597210,N/A,N/A,N/A,N/A,N/A,N/A
Thermal Environmental Engineering (3rd Edition),0139172203,9780139172205,N/A,N/A,N/A,N/A,N/A,N/A
Research Methods for Construction (Coursesmart),1118915747,9781118915745,N/A,N/A,N/A,N/A,N/A,N/A
Residential Construction Academy: HVAC (Residential Construction Academy Series),1401849016,9781401849016,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Political Psychology: 3rd Edition,1848726716,9781848726710,N/A,N/A,N/A,N/A,N/A,N/A
Domestic Violence Treatment for Abusive Women: A Treatment Manual,0789038110,9780789038111,N/A,N/A,N/A,N/A,N/A,N/A
The Handbook of Communication Skills,0415359112,9780415359115,N/A,N/A,N/A,N/A,N/A,N/A
Sheet Metal Drafting Using Solidworks,0132675838,9780132675833,N/A,N/A,N/A,N/A,N/A,N/A
The Psychology of Attitudes and Attitude Change,141292975X,9781412929752,N/A,N/A,N/A,N/A,N/A,N/A
Discourse and Social Psychology: Beyond Attitudes and Behaviour,0803980566,9780803980563,N/A,N/A,N/A,N/A,N/A,N/A
Modern Refrigeration and Air Conditioning,1566377242,9781566377249,N/A,N/A,N/A,N/A,N/A,N/A
Design and Evaluation of Physical Protection Systems,075068352X,9780750683524,N/A,N/A,N/A,N/A,N/A,N/A
Handbook of Experimental Existential Psychology,1593850409,9781593850401,N/A,N/A,N/A,N/A,N/A,N/A
Human Ethology,0202309703,9780202309705,N/A,N/A,N/A,N/A,N/A,N/A
"The Psychology of Genocide, Massacres, and Extreme Violence: Why Normal People Come to Commit Atrocities (Praeger Security International)",0275990001,9780275990008,N/A,N/A,N/A,N/A,N/A,N/A
"Attitudes: Their Structure, Function and Consequences (v. 1)",1841690104,9781841690100,N/A,N/A,N/A,N/A,N/A,N/A
"Moral Dilemmas of Modern War: Torture, Assassination, and Blackmail in an Age of Asymmetric Conflict",0521685109,9780521685108,N/A,N/A,N/A,N/A,N/A,N/A
Unfit for the Future: The Need for Moral Enhancement (Uehiro Series in Practical Ethics),0198707924,9780198707929,N/A,N/A,N/A,N/A,N/A,N/A
Social Psychology of Social Problems: The Intergroup Context,0230284752,9780230284753,N/A,N/A,N/A,N/A,N/A,N/A
"Modern Diesel Technology: Heating, Ventilation, Air Conditioning & Refrigeration",1401878490,9781401878498,N/A,N/A,N/A,N/A,N/A,N/A
Inside the Illicit Economy: Reconstructing the Smugglers' Trade of Sixteenth Century Bristol,1409440192,9781409440192,N/A,N/A,N/A,N/A,N/A,N/A
"Commercial Energy Auditing Reference Handbook, Third Edition",1498769268,9781498769266,N/A,N/A,N/A,N/A,N/A,N/A
The Creativity Crisis: Reinventing Science to Unleash Possibility,0199375380,9780199375387,N/A,N/A,N/A,N/A,N/A,N/A
Foundations of Ethics: An Anthology,1405129522,9781405129527,N/A,N/A,N/A,N/A,N/A,N/A
"Queer Ecologies: Sex, Nature, Politics, Desire",0253222036,9780253222039,N/A,N/A,N/A,N/A,N/A,N/A
Against Academicians and the Teacher,0872202127,9780872202122,N/A,N/A,N/A,N/A,N/A,N/A
The American South: A History (Volume 2),074256097X,9780742560970,N/A,N/A,N/A,N/A,N/A,N/A
I Know Why the Caged Bird Sings (Cliffs Notes),0822006413,0785555010376,N/A,N/A,N/A,N/A,N/A,N/A
Computer Ethics: A Case-based Approach,0521709148,9780521709149,N/A,N/A,N/A,N/A,N/A,N/A
Race Becomes Tomorrow: North Carolina and the Shadow of Civil Rights,0822359766,9780822359760,N/A,N/A,N/A,N/A,N/A,N/A
The Dynamics of Persuasion: Communication and Attitudes in the 21st Century (Routledge Communication Series),0805840885,9780805840889,N/A,N/A,N/A,N/A,N/A,N/A
"The Indians of the Nipmuck Country in Southern New England, 1630-1750: An Historical Geography",0786407999,9780786407996,N/A,N/A,N/A,N/A,N/A,N/A
"Simple Solutions to Energy Calculations, Fifth Edition",1482217813,9781482217810,N/A,N/A,N/A,N/A,N/A,N/A
Dependent Rational Animals: Why Human Beings Need the Virtues (The Paul Carus Lectures),081269452X,9780812694529,N/A,N/A,N/A,N/A,N/A,N/A
Ovid: Metamorphoses III (Latin Texts) (Bk. 3),0906515025,9780906515020,Amazon.com,"Softcover, ISBN 9780906515020Publisher: Bristol Classical Press, 1991138 pages. Used - Good, Usually ships in 2-3 business days, The book has been read but remains in clean condition. All pages are intact and the cover is intact. Some minor wear to the spine.",7.99,2,9.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=8Jqmc1fwoS34lwioIpnbO6Lw.Kc_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0906515025%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=F7zmcxvl9EMD14na_lcS
Pursuits of Wisdom: Six Ways of Life in Ancient Philosophy from Socrates to Plotinus,069115970X,9780691159706,N/A,N/A,N/A,N/A,N/A,N/A
"Engendering Whiteness: White Women and Colonialism in Barbados and North Carolina, 1627-1865 (Studies in Imperialism)",0719064325,9780719064326,N/A,N/A,N/A,N/A,N/A,N/A
In the Kitchen with Le Cordon Bleu,1133282822,9781133282822,N/A,N/A,N/A,N/A,N/A,N/A
The Color Purple (Cliffs Notes),0822003082,9780822003083,N/A,N/A,N/A,N/A,N/A,N/A
Aristotle's Categories and de Interpretatione,0198720866,9780198720867,N/A,N/A,N/A,N/A,N/A,N/A
"ASE Test Preparation - Transit Bus H5, Suspension and Steering (Delmar Learning's Ase Test Prep Series)",1428340114,9781428340114,N/A,N/A,N/A,N/A,N/A,N/A
